paper_id	0	1	2	3	4	5	6	7	8
iMy1hOrqiVE	5.0	6.0	6.0	3.0					
8VvQ4SpvZVi	5.0	6.0	3.0	6.0					
--qiQPsCV94	3.0	5.0	5.0						
7D5EECbOaf9	8.0	6.0	5.0	6.0					
hPdMskOKGX6	5.0	3.0	3.0	3.0					
fI3y_Dajlca	6.0	6.0	5.0	3.0					
UqmL1Oc4bCw	1.0	1.0	1.0						
NQuCQoHqqSY	6.0	5.0	5.0	5.0					
SJ0Lde3tRL	6.0	10.0	5.0	8.0					
pmUH7A8wZz	3.0	6.0	6.0						
lyjMArzIxH6	8.0	5.0	5.0						
R1U5G2spbLd	6.0	6.0	6.0	6.0					
mQpmZVzXK1h	6.0	8.0	6.0	3.0					
pzH2Sltp2--	6.0	3.0	3.0	8.0	3.0				
pQL-sBfD4I	6.0	5.0	5.0	3.0					
kLvYYV-YK_j	3.0	6.0	5.0	6.0					
2r6YMqz4Mml	8.0	6.0	5.0	5.0					
XOl_9AU0EV	6.0	5.0	5.0						
O-G91-4cMdv	10.0	5.0	8.0	5.0					
bWhEJ0lF5L9	3.0	5.0	5.0	3.0					
tWOoSXyW0KE	6.0	3.0	5.0						
sxLL8K3E39G	3.0	3.0	3.0						
DSKD610FRN1	3.0	5.0	3.0						
AR4rOT4sECN	5.0	6.0	5.0	3.0					
9RDD2hefT94	5.0	3.0	3.0						
PDrUPTXJI_A	8.0	5.0	8.0						
XUqTyU9VlWp	5.0	3.0	3.0	3.0					
kPL4YzdDqWE	3.0	3.0	5.0						
sOXU-PEJSgQ	3.0	6.0	5.0	8.0					
ZA_F5AU-byh	5.0	5.0	3.0						
FBMLeaXpZN	5.0	8.0	8.0						
fYzLpCsGZVf									
Ix4Ytiwor4U	5.0	5.0	5.0	6.0					
baRatYtGBXp	5.0	5.0	6.0						
c-h2XSi-vEM	3.0	6.0	5.0	5.0					
ymt1zQXBDiF	6.0	3.0	6.0	8.0					
g4RxrIB52M9	1.0	6.0	5.0	3.0					
dCOL0inGl3e	5.0	8.0	8.0						
pKRYZpCDr-p	3.0	3.0	6.0	5.0	5.0				
pNZkow3k3BH	5.0	8.0	5.0	5.0					
LE5LxBgjB4V	6.0	6.0	6.0	3.0					
Vo1MVffQED	3.0	5.0	3.0	6.0					
k7qRYoxUlB	3.0	5.0	3.0	3.0					
em4xg1Gvxa	5.0	5.0	8.0	5.0					
TTLLGx3eet	8.0	5.0	6.0	3.0					
4j7TG4gD_RM	3.0	3.0	5.0	5.0					
ZKEhS93FjhR	5.0	3.0	6.0	3.0					
jpsw-KuOi7r	5.0	5.0	3.0	6.0					
XSEBx0iSjFQ	6.0	6.0	6.0	5.0					
lXBzOtKn20t	3.0	3.0	6.0						
Qd0p0bl-A9t	5.0	5.0	5.0	6.0					
4bH8SxYNcI	8.0	8.0	3.0	3.0					
locB7rYBzTw	5.0	6.0	5.0	3.0					
9Jaz4APHtWD	5.0	5.0	5.0	3.0					
cw8FeirkIfU	5.0	6.0	6.0						
g_H6fj4OGZ	1.0	5.0	3.0	3.0					
9XFSbDPmdW	8.0	8.0	6.0						
cVEOiBz2Em	3.0	6.0	6.0	3.0					
hlwmtSw5KC	6.0	3.0	5.0						
EKdBD-1qHW6	8.0	3.0	6.0	6.0					
vPS7yxt6oNE	3.0	5.0	5.0	5.0					
lRXSMYJtXwT									
5wa-ueGGI33	6.0	6.0	6.0	1.0					
8-aqFHleFyC	6.0	5.0	3.0	6.0					
4dsIu9DOFNB	5.0	3.0	6.0	6.0					
MJSIkA72S4k	6.0	3.0	5.0						
OmpIgSvg7-Z	5.0	6.0	6.0						
N7Tv4aZ4Cyx	5.0	3.0	3.0	1.0					
wtr-9AKxCI5	3.0	5.0	3.0	3.0					
oMsN9TYwJ0j	5.0	5.0	8.0						
jClGv3Qjhb	6.0	6.0	5.0	3.0					
yC8PKpNl4f	5.0	6.0	1.0	5.0					
c0UQacrBmFB	3.0	3.0	3.0	3.0					
AjC0KBjiMu	5.0	6.0	8.0						
vKEMum01xu	5.0	5.0	5.0	3.0					
EW00yKKLiX	3.0	6.0	3.0	3.0					
jCdoLxMZxf	6.0	6.0	6.0	3.0					
Ab8hkaJSJI	5.0	6.0	5.0	6.0					
pvLMBZ5w9eg	3.0	5.0	6.0						
eoqfMQJogx0	5.0	8.0	5.0						
Z8qk2iM5uLI	3.0	5.0	3.0						
N-eul1pdagX	5.0	5.0	6.0						
ZUXy6d49JNJ	5.0	6.0	6.0	3.0					
8xuFD1yCoH	3.0	3.0	3.0	3.0					
1sN_4ROgel	3.0	6.0	3.0	5.0					
4-oNRO0Fqy	3.0	6.0	5.0	3.0					
DlpCotqdTy	8.0	6.0	8.0	8.0					
PjT1TJ62vJW	3.0	6.0	1.0	3.0					
f8zhJ1jAfIq	6.0	5.0	5.0	5.0					
6qeBuZSo7Pr	8.0	8.0	6.0	5.0	3.0				
Do9MOlwWHu0	8.0	6.0	8.0	6.0					
1pGmKJvneD7	5.0	5.0	3.0	3.0					
Qamz7Q_Ta1k	5.0	6.0	6.0	8.0	3.0	5.0	8.0	10.0	
WL8FlAugqQ	5.0	6.0	5.0						
WHgGpgHFNT	5.0	5.0	5.0	6.0					
mjzm6btqgV	5.0	8.0	6.0						
QZfdDpTX1uM	5.0	5.0	5.0	3.0					
-aEuKX6zQKmr	6.0	3.0	5.0	5.0					
flap0Bo6TK_	6.0	5.0	6.0	6.0					
9IaN4FkVSR1	8.0	6.0	6.0	8.0					
MMiaF8KppTZ	3.0	5.0	1.0						
ALbEpTC4hBp	5.0	3.0	3.0	3.0					
Idusfje4-Wq	8.0	3.0	8.0	6.0					
eb_cpjZZ3GH	5.0	5.0	8.0	6.0					
UawwAryavZI	5.0	5.0	3.0	3.0					
3i9EgUss-Vs	5.0	5.0	5.0	8.0					
Hu4r-dedqR0	6.0	6.0	8.0	6.0					
Ai8Hw3AXqks	8.0	6.0	8.0						
m4f7Wl93fzT	6.0	5.0	6.0	5.0					
462z-gLgSht	5.0	5.0	5.0	3.0					
6TugHflAGRU	3.0	5.0	5.0						
Q0XkE_srKnG	3.0	3.0	8.0	5.0					
0cpM2ApF9p6	6.0	5.0	3.0						
ElC6LYO4MfD	5.0	5.0	6.0	5.0	5.0				
4k95LUAcqi	5.0	5.0	5.0						
jg9ELHRfHD7	6.0	5.0	3.0	5.0					
UDbNL0_W-3x	5.0	5.0	3.0						
EUrxG8IBCrC	6.0	8.0	3.0						
0eSq84hbXhe	5.0	3.0	5.0	3.0					
jpq0qHggw3t	6.0	8.0	8.0	5.0					
dNdOnKy9YNs	3.0	6.0	5.0						
9HiGqC9C-KA	6.0	8.0	3.0						
TTduM2sE0Ja	6.0	5.0	6.0	5.0					
n3RFM5cBB4	5.0	8.0	5.0						
qSjf5zf5tv	8.0	5.0	5.0	6.0					
CL-sVR9pvF	6.0	8.0	6.0	3.0					
n05upKp02kQ	8.0	8.0	6.0						
TSqRwmrRiOn	6.0	5.0	5.0						
HjzWIMEWipV	6.0	6.0	3.0						
JsrvkgM8gO2	3.0	6.0	5.0						
q_7TgV0ugq	5.0	5.0	3.0						
fk7RbGibe1	8.0	6.0	6.0						
vmjctNUSWI	8.0	8.0	5.0	6.0					
zzqBoIFOQ1	5.0	6.0	8.0	3.0					
LOMA7vSa2Y	3.0	8.0	8.0	6.0					
5MR1OGvCtH	3.0	3.0	5.0						
nbGCPw8Rry	5.0	3.0	3.0						
mbxz9Cjehr	8.0	5.0	3.0						
PuEOL1hhyrF	5.0	1.0	3.0	3.0					
P-73JPgRs0R	6.0	8.0	8.0	8.0					
EKpMeEV0hOo	8.0	3.0	8.0						
GvMuB-YsiK6	3.0	5.0	3.0						
vjSKpocWeGf	6.0	5.0	3.0	6.0					
nA5AZ8CEyow	8.0	6.0	8.0						
tAfyE2V7oye	5.0	6.0	8.0	8.0					
iEVpHXjV4jj	5.0	1.0	3.0						
u2Pd6x794I	6.0	6.0	5.0	6.0					
cYijsVZhb5	3.0	5.0	5.0	8.0					
XSRSWxyJIC	5.0	5.0	8.0	3.0					
_01dDd3f78	6.0	8.0	5.0	6.0					
TjY9fl2Bcs	3.0	3.0	3.0						
1w_Amtk67X	6.0	3.0	6.0						
6taykzqcPD									
eZLdhVUG1hg	3.0	5.0	6.0	3.0					
mdECGh-qlK	3.0	3.0	6.0	6.0					
n70oyIlS4g	5.0	6.0	6.0						
zWy7dqOcel	5.0	8.0	6.0	8.0					
MYEap_OcQI	10.0	8.0	3.0	6.0					
KQ-ipHOmBc	5.0	3.0	3.0	3.0					
nhKHA59gXz	8.0	8.0	8.0						
3lr-ESFLUO	5.0	3.0	3.0	6.0					
g-qWfKQlL3	6.0	5.0	5.0						
_X12NmQKvX	8.0	5.0	5.0	5.0					
TfBHFLgv77	6.0	8.0	6.0						
PbfgkZ2HdbE	6.0	6.0	5.0	3.0					
ArPM-xtsFrk	5.0	6.0	8.0	3.0					
wKIxJKTDmX-	3.0	6.0	5.0						
MIMwy4kh9lf	8.0	6.0	8.0						
G2GpzH1l9AC	6.0	5.0	5.0						
UmU9mydWRV3	5.0	3.0	3.0						
_wSHsgrVali	3.0	6.0	6.0	5.0					
PINRbk7h01	6.0	6.0	6.0	8.0					
kUmdmHxK5N	8.0	5.0	8.0	5.0					
nulUqBMpBb	5.0	6.0	5.0	3.0					
CKTmsDxRPn	3.0	6.0	3.0						
Jw5ivmKS2C	6.0	3.0	6.0						
C1ns08q9jZ	8.0	5.0	6.0	6.0					
9bVBH1GD5sr	6.0	5.0	3.0						
RIcaT3C0wP	3.0	8.0	1.0	3.0					
NTCYXulK9qm	1.0	1.0	3.0	3.0					
lTjtY1HOUI6	6.0	5.0	5.0	3.0					
oX3tGygjW1q	6.0	5.0	8.0	5.0					
_4F4CDK9Mo	3.0	6.0	5.0						
6R1unINH63	3.0	3.0	5.0						
hxEIgUXLFF	6.0	3.0	5.0						
FELWgMjxZJj	5.0	8.0	5.0	5.0					
3VFQfAG3vwi	6.0	5.0	5.0	5.0					
3ZGJVocZ2XQ	3.0	5.0	3.0	8.0					
pJ9Kg_K8ufd	6.0	5.0	3.0	6.0					
QcffIcjq8bl	5.0	3.0	6.0	5.0					
RYRUJEjcCY	6.0	5.0	5.0	3.0					
oLIZ2jGTiv	5.0	8.0	5.0	6.0					
NN1sraxIyZ	5.0	6.0	8.0	1.0	5.0				
6SRDbbvU8s	6.0	8.0	3.0	5.0					
Mpa3tRJFBb	6.0	8.0	6.0						
iTtGCMDEzS_	6.0	8.0	8.0	8.0	8.0				
mWVoBz4W0u	6.0	8.0	8.0	5.0					
zZhX4eYNeeh	5.0	3.0	8.0	6.0					
B-z41MBL_tH	6.0	5.0	8.0	6.0					
zfodIZGVWW	5.0	3.0	5.0						
o58JtGDs6y	6.0	6.0	6.0	8.0					
xb333aboIu	8.0	3.0	8.0	6.0					
EnrY5TOrbQ	6.0	6.0	3.0						
F_EhNDSamN	5.0	8.0	8.0						
W0deqi42HD	5.0	8.0	5.0	5.0					
GPPmQdU3k7	3.0	3.0	3.0						
g7TXnKjn3Y	3.0	3.0	3.0						
aCQt_BrkSjC	8.0	6.0	6.0	8.0					
lMgFRIILVB	6.0	6.0	5.0	3.0					
U9yFP90jU0	5.0	6.0	5.0	6.0					
_BSowr-_ED	5.0	3.0	3.0	3.0					
AtWKqgziLF	5.0	6.0	3.0	6.0	6.0	3.0			
QLVvgqcyuj	3.0	5.0	6.0	6.0					
skThRS3MA-0	3.0	5.0	3.0						
K-3Qq-CC78	3.0	5.0	3.0	8.0	1.0				
WA35e2vPlFT	5.0	3.0	6.0						
oyzMyylgINj	3.0	8.0	3.0	5.0	8.0				
g05Epey82Ft	6.0	3.0	5.0						
PWKs1IpMpv	5.0	3.0	8.0	3.0					
oo-X0K4XAn	5.0	6.0	3.0	6.0					
b8f2YGWebo	5.0	3.0	3.0	3.0					
hmuLHC5MrG	3.0	6.0	3.0	5.0					
BAakXAV6Cf	1.0	3.0	3.0						
KJ8iuccbPB	6.0	3.0	5.0	1.0					
ZAzSf9pzCm	3.0	3.0	5.0	6.0					
3mji6eUxzY	6.0	3.0	5.0	6.0					
TAtAJFo35lc	3.0	5.0	5.0	3.0					
zKvm1ETDOq	5.0	10.0	6.0	3.0					
PXVGer7hmJ	5.0	8.0	6.0	8.0					
P3PJokAqGW	8.0	5.0	6.0	8.0					
6ve2CkeQe5S	8.0	8.0	5.0	3.0					
2L9gzS80tA4	6.0	5.0	5.0	8.0					
oFoRPrl9CYX	8.0	5.0	5.0	3.0					
jIu4hk04776	5.0	5.0	5.0	6.0					
p-cx6fK0rW9	3.0	5.0	1.0	3.0					
dQNL7Zsta3	6.0	3.0	6.0	5.0	8.0				
aRTKuscKByJ	6.0	6.0	8.0	5.0	5.0				
FDlfFbnI7AR	3.0	6.0	6.0						
iAPs7yMjjyQ	6.0	3.0	5.0	3.0					
OIe3kpwl40D	6.0	5.0	8.0	5.0					
tKMLGb7MWC	5.0	3.0	3.0	6.0					
OpC-9aBBVJe	8.0	6.0	6.0						
VEqj2fNC2Fw	5.0	3.0	3.0						
SZdfz5k7cd1	5.0	3.0	6.0	6.0					
xYWqSjBcGMl	6.0	6.0	1.0						
TUBpc5rqGA	5.0	5.0	8.0	6.0					
2iu9NhxX23	3.0	3.0	6.0	5.0					
4QTrtR181T	5.0	3.0	5.0	5.0	6.0				
yzE6LtZSHo	6.0	3.0	5.0	5.0					
-z7O7fk_Cs	5.0	3.0	3.0	5.0					
igF77jrKri	6.0	5.0	3.0	3.0					
xYy2l4tiOe	5.0	5.0	3.0	3.0					
m8ll6ILyZW	5.0	5.0	6.0						
rDVb_OgcQP	5.0	6.0	3.0						
UA34f_shAO	3.0	3.0	3.0	3.0					
45FFlw8N47	5.0	5.0	5.0	6.0					
R98ZfMt-jE	6.0	8.0	5.0						
y81ppNf_vg	6.0	6.0	8.0						
dNyDCl2FsvM	3.0	3.0	3.0	3.0					
4zGai1tFQE	6.0	5.0	3.0						
C0q9oBc3n4	8.0	8.0	6.0						
bjMNguuxbH	5.0	5.0	5.0						
_o4JUv2lmD	5.0	5.0	8.0	5.0					
Tvms8xrZHyR	8.0	6.0	3.0						
xSsW2Am-ukZ	6.0	10.0	6.0	8.0					
tJbbQfw-5wv	6.0	5.0	6.0	5.0					
Wc5bmZZU9cy	8.0	8.0	8.0	8.0					
vw-5EgYbJZr	8.0	6.0	6.0	6.0					
PvOo1sHKzf	3.0	6.0	3.0	3.0					
dmWMfJeZMM	5.0	3.0	5.0						
TatRHT_1cK	6.0	8.0	5.0	5.0					
AWZgXGmsbA	8.0	8.0	8.0	3.0					
bNPth9YMqZ	3.0	5.0	6.0	5.0					
_fiHdKjxfR	3.0	3.0	6.0	8.0					
Qc_OopMEBnC	5.0	5.0	6.0						
7bJizxLKrR	6.0	5.0	6.0	6.0					
CvnKNdZQsxb	6.0	3.0	3.0						
XG_LmeoU8Xq	3.0	6.0	6.0	3.0					
TVAFpPEWSn7	3.0	6.0	3.0	5.0					
QAV2CcLEDh	5.0	8.0	6.0	6.0					
HehQobsr0S	8.0	6.0	6.0						
8uf1JIb07M	6.0	3.0	5.0	3.0					
_4n3k3d1ob									
xWwbnbtJd5	5.0	5.0	6.0	3.0					
1zaoVA_z8Q	3.0	5.0	5.0	5.0					
HO2q49XYRC	6.0	3.0	3.0						
klK17OQ3KB	5.0	6.0	6.0	8.0					
TkQ1sxd9P4	5.0	5.0	6.0	6.0					
KajSampr4_	5.0	3.0	1.0						
YsAbPH2VWKE	3.0	3.0	3.0	8.0					
653nhbKy6yE	5.0	5.0	3.0						
ch_t8OpXaa	3.0	3.0	3.0						
K1Z-P0Le0DT	5.0	3.0	5.0	3.0	3.0	3.0			
kJUS5nD0vPB	8.0	6.0	6.0						
jwdqNwyREyh	5.0	6.0	5.0	6.0					
99XwOpGYAH	3.0	6.0	5.0						
hzjQWjPC04A	8.0	5.0	6.0	3.0					
ETKGuby0hcs	6.0	3.0	6.0	5.0					
YuXt90f4Kb7	1.0	3.0	5.0	3.0					
e0GcQ9l4Dh	3.0	6.0	5.0						
H0gdPxSwkPb	6.0	6.0	6.0	6.0					
GUMLIArCIwB	6.0	3.0	5.0	5.0					
1z9VTrxCgf	6.0	3.0	5.0	5.0					
CEhy-i7_KfC	3.0	3.0	3.0	3.0	3.0				
gmSZ-GPNY6	6.0	5.0	3.0	5.0					
V5NFgHyNBI8	3.0	5.0	3.0	5.0					
jpR98ZdIm2q	3.0	6.0	8.0	6.0					
nYOlSqq9nv2	6.0	3.0	6.0						
3UHoYrglYkG	5.0	5.0	8.0	8.0					
rnN4pHyf6jD	5.0	3.0	8.0	5.0	6.0				
JtC6yOHRoJJ	8.0	8.0	3.0						
Ih0fKoIUyEh	6.0	1.0	5.0	6.0					
fvvcpsEl3Z6	5.0	6.0	3.0	5.0					
ip0ENxmhIja	3.0	3.0	5.0	3.0					
8thVleggPV_	5.0	6.0	6.0	5.0					
zGy_wqpRGTa	3.0	6.0	8.0	3.0					
mTOB_VK_BWk	3.0	8.0	3.0	3.0					
sWOsRj4nT1n	5.0	8.0	6.0						
mkJm5Uy4HrQ	6.0	3.0	5.0	6.0					
4wXotzMJ7Wo	3.0	3.0	5.0	3.0					
lu6qxw6-QEV	5.0	5.0	8.0	5.0					
zZXwDQFxwib	5.0	5.0	3.0	5.0					
DpE5UYUQzZH	3.0	8.0	8.0	5.0					
VHyurNEKJBh	3.0	6.0	3.0	6.0					
W0VPud1QV69	5.0	5.0	6.0						
fZxdcpfwTQb	3.0	3.0	3.0	5.0					
2outcw5N9wH	6.0	3.0	3.0	3.0					
ovZE0KsbM3S	8.0	5.0	6.0	6.0	8.0				
ZrEbzL9eQ3W	5.0	3.0	6.0	6.0					
uqLDy0HGPR7	3.0	5.0	8.0	3.0					
nJuzV-izmPJ	3.0	5.0	5.0						
jCHRWpXk1pD	5.0	5.0	5.0	5.0					
HQ67mj5rJdR	6.0	1.0	8.0	6.0					
AYvLkPnDguL	5.0	8.0	3.0	6.0					
HTKSDFhGYhQ	5.0	6.0	5.0	5.0					
MFD2b2cwr5d	3.0	3.0	5.0	5.0					
jPVAFXHlbL	6.0	3.0	6.0	3.0					
nIGza1_wxk	8.0	5.0	5.0	5.0					
z37tDDHHgi	3.0	6.0	1.0	6.0					
ZljQYfl8SJ	6.0	5.0	3.0						
xE-LtsE-xx	8.0	5.0	6.0	8.0					
oJZ8bPtCar	6.0	8.0	6.0	8.0					
bsZULlDGXe	6.0	5.0	5.0	8.0					
9F_xlC7sk9	6.0	6.0	5.0	8.0					
tK9UwBsQK9	3.0	3.0	3.0	3.0					
PHtzmXK8am	6.0	6.0	8.0	8.0					
x70_D-KGEMx	3.0	3.0	3.0	1.0					
sWSWudSpYy	3.0	3.0	3.0	6.0					
Af43zsue7kw	3.0	3.0	5.0						
8re-nA0wDxW	6.0	3.0	1.0	3.0					
ZqK0Hnlqo-	5.0	6.0	3.0	6.0					
v71SH44HD8	3.0	5.0	5.0						
E8mzu3JbdR	8.0	3.0	6.0						
SZynfVLGd5	6.0	5.0	5.0	6.0					
zMVCSe945x	3.0	3.0	5.0	5.0					
lLp-C5nTdJG	6.0	8.0	6.0						
q9VherQJd8_	5.0	8.0	6.0						
noJYC9HMP42	3.0	3.0	5.0	6.0					
Su84ELBdm5U	3.0	5.0	3.0	5.0					
8znaO_qG0H	3.0	3.0	6.0	5.0					
AsOLzq1S-p	3.0	5.0	6.0	6.0					
sz_iMI6IPM	5.0	3.0	3.0	3.0					
6xXtM8bFFJ	6.0	8.0	5.0	6.0					
ApF0dmi1_9K	6.0	5.0	6.0	6.0					
H0HGljkxQFN	5.0	6.0	5.0	6.0					
sW4dg6x_sGv	3.0	1.0	5.0	5.0					
6BdJ5G5wEdp	5.0	3.0	5.0						
bAMTaeqluh4	5.0	6.0	5.0	6.0					
CgCmwcfgEdH	8.0	3.0	8.0						
yzHn1QejdT4	5.0	5.0	5.0						
ndYXTEL6cZz	3.0	6.0	8.0	5.0					
rwo-ls5GqGn	6.0	5.0	6.0	6.0					
kQxry8Z6Fd9	6.0	5.0	8.0						
f6cywgfd11	3.0	3.0	3.0	5.0					
w2P7fMy_RH	3.0	8.0	8.0						
K9RHxPpjn2	8.0	6.0	6.0						
ppxKnb1SIB	5.0	5.0	5.0	6.0					
uAmv2zRAWn	5.0	6.0	3.0	5.0					
NEtep2C7yD	6.0	6.0	6.0	5.0					
ZcnzsHC10Y	8.0	8.0	3.0						
iUdSB2kK9GY	6.0	6.0	6.0	5.0					
PEuxUXIMLlA	6.0	6.0	5.0	6.0	8.0				
hQ9V5QN27eS	8.0	8.0	5.0						
NVZvalzCLg	8.0	6.0	5.0	6.0					
AW0i0lOhzqJ									
P7h7UT9uDzb	3.0	3.0	3.0						
Pqi9ZxxdjM	3.0	5.0	5.0	6.0					
1mNssCWt_v	8.0	8.0	8.0	5.0					
8CDeu0f4i2	6.0	5.0	3.0	3.0					
1nZelVKqpks	3.0	3.0	3.0	3.0					
3HnIBTjlXTS	6.0	5.0	5.0	5.0					
7mgUec-7GMv	6.0	5.0	8.0						
jK02XX9ZpJkt	6.0	5.0	5.0	5.0					
0uHNy9jmR7z	3.0	3.0	3.0						
XhgbD4ZNKFA	5.0	3.0	5.0	3.0					
wZxuiDFEtyR	3.0	3.0	3.0	5.0					
fhcu4FBLciL	8.0	6.0	6.0						
1tfGKiwnJRJ	3.0	5.0	10.0	3.0	3.0				
EHi_B2stiNs	3.0	3.0	1.0	3.0					
q_u6UVhenn7	5.0	3.0	5.0						
6sQr2-BlARv	3.0	5.0	6.0	5.0					
b1g6e7enW5o	3.0	3.0	3.0	3.0					
AFhaaOZTkKA	6.0	3.0	3.0	3.0					
k71IGLC8cfc	8.0	8.0	6.0	6.0					
CYK7RfcOzQ4	8.0	8.0	8.0	8.0					
WWYHBZ1wWzp	5.0	6.0	5.0						
2WklawyeI08	6.0	5.0	6.0	5.0					
U9HW6vyNClg	6.0	6.0	5.0	6.0					
FEBCwrGzR3j	5.0	3.0	5.0	3.0					
54F8woU8vhq	5.0	3.0	1.0	3.0					
tMg5hKRiW-2	5.0	5.0	5.0	6.0					
nZ2NtpolC5-	8.0	8.0	5.0	6.0					
7sWLxZBLPO5	3.0	10.0	6.0	3.0					
69MODRAL5u8	5.0	3.0	5.0	3.0					
u2e4grt3aKm	3.0	3.0	6.0	6.0					
-nm-rHXi5ga	8.0	5.0	5.0	6.0					
zoz7Ze4STUL	6.0	8.0	5.0	5.0					
ig4E0Y11pX	5.0	5.0	8.0	5.0	10.0				
XlKwprKzOZ	3.0	3.0	3.0						
7hvbaJ1AbaM	3.0	3.0	5.0	5.0					
O8Vc52xFSUR	5.0	6.0	5.0						
-EHqoysUYLx	5.0	8.0	6.0	5.0	6.0	5.0			
7DtgxVZGj-y	6.0	3.0	1.0	3.0					
jDOE5xirIJb	5.0	3.0	3.0	3.0					
2iKvo44-Bya	6.0	1.0	3.0	5.0					
ZLvwIqjMJtO	5.0	3.0	5.0	5.0					
bXNl-myZkJl	5.0	6.0	10.0	8.0	5.0				
ek6kvkKb7wm	3.0	5.0	8.0						
sCYXJr3QJM8	8.0	6.0	8.0	8.0					
DJEEqoAq7to	8.0	8.0	6.0	5.0					
6G1MXNU8VtV	6.0	3.0	5.0						
7zxPlqOT5us	5.0	6.0	5.0						
-WiOF7FTt-n	6.0	5.0	5.0	5.0					
LVum7knUA7g	5.0	3.0	3.0						
oqSKdRyYO1g	5.0	5.0	3.0						
W6topEXC2-v	6.0	5.0	3.0	5.0	6.0				
J6F3lLg4Kdp	5.0	8.0	8.0	6.0					
H73xwqPfW2f	3.0	6.0	5.0	3.0					
TFMEqzfFrP_	5.0	6.0	3.0	3.0					
cy554rYBzMT	3.0	6.0	3.0						
wlMDF1jQF86	5.0	6.0	6.0	6.0					
eEoSHelICSG	3.0	5.0	6.0						
03sXXjL1um3	3.0	5.0	5.0	5.0	5.0				
CJd-BtnwtXq	3.0	6.0	8.0						
ESR6hysKDsW	8.0	3.0	6.0						
sCrnllCtjoE	5.0	6.0	6.0	6.0					
dn6_PK73hAY	5.0	5.0	3.0	6.0					
fkNZtv_-BeW	3.0	5.0	5.0	1.0					
SMa9EAovKMC	6.0	8.0	8.0	8.0					
EPUWZhBd9Lb	5.0	3.0	3.0						
g4OTKRKfS7R	8.0	6.0	8.0	3.0					
RiTjKoscnNd	5.0	6.0	5.0	6.0					
sPCKNl5qDps	6.0	5.0	8.0	6.0					
FU2FX1wDN2x	3.0	3.0	5.0	5.0					
M_c03_fU2cl	5.0	3.0	5.0	5.0					
Sh97TNO5YY_	8.0	6.0	5.0	3.0					
G6-oxjbc_mK	6.0	6.0	5.0	3.0					
wq0luyH3m4	5.0	6.0	6.0	3.0					
uVcDssQff_	5.0	8.0	6.0						
OqPD_6kukm	5.0	3.0	6.0	5.0	3.0				
w1hwFUb_81	6.0	6.0	5.0	6.0					
gJW8hSGBys8	8.0	6.0	5.0	5.0					
zClyiZ5V6sL	6.0	8.0	5.0	6.0					
0nroZT5gHsS	5.0	6.0	3.0	6.0					
d5LLy8_6_YV	3.0	6.0	5.0	6.0					
7AwPeT4XbAh	5.0	3.0	3.0						
shzu8d6_YAR	5.0	3.0	5.0	8.0					
eoUsOflG7QD	5.0	8.0	3.0						
1_jtWjhSSkr	8.0	8.0	8.0	6.0	8.0				
EMvG1Jdhw_8	5.0	3.0	5.0	5.0					
-wDaB590pkt	3.0	3.0	3.0	1.0					
GVSf7Z7DbYL	8.0	5.0	6.0	6.0					
GULFHQfgw0g	5.0	3.0	6.0	8.0					
tkvyCt1PzpvP	1.0	5.0	3.0						
b3k_8yKKdag	6.0	6.0	5.0	8.0	3.0	5.0			
iYvbPx8GTta	5.0	6.0	3.0						
PYSktOGKBkY	3.0	5.0	5.0	3.0					
98p5x51L5af	6.0	5.0	6.0	5.0					
LfdEuhjR5GV	6.0	6.0	5.0	8.0					
yHY9NbQJ5BP	6.0	6.0	5.0	8.0	10.0				
5Z1rblK1Be5	3.0	6.0	3.0	6.0					
GF4A49QlqjN	5.0	5.0	6.0						
ReDQ1OUQR0X	6.0	1.0	3.0						
VUdMeSbExWg	6.0	5.0	6.0						
mMNimwRb7Gr	8.0	5.0	3.0	6.0					
xgFfr5IIuXP	3.0	3.0	3.0	5.0					
ZbwqqxW2f-G	8.0	3.0	3.0	3.0					
XWWAvqMMal5	5.0	5.0	5.0	5.0					
j3cUWIMsFBN	5.0	5.0	5.0	6.0					
4nrZXPFN1c4	5.0	6.0	8.0	5.0	5.0				
eL1iX7DMnPI	6.0	5.0	1.0	5.0					
UaAD-Nu86WX	6.0	6.0	8.0						
Eo89g5X1m5g	5.0	6.0	5.0	5.0	8.0				
j6zUzrapY3L	10.0	8.0	6.0	8.0					
d3QNWD_pcFv	6.0	5.0	6.0	5.0					
FZCFlj2_c7z	3.0	6.0	8.0	6.0					
fZb-Mg6Wip5	3.0	5.0	3.0						
LR_KWiUgS8F									
QP02DQ-FG-8	3.0	8.0	6.0	3.0					
oap4aDN9yS2	3.0	3.0	3.0	3.0					
gUxSHy2mNUh	3.0	3.0	5.0						
gVOXZproe-e	5.0	6.0	5.0	6.0	6.0				
QC10RmRbZy9	6.0	3.0	6.0						
-I2nYWac2Id	3.0	3.0	3.0						
jQj-_rLVXsj	8.0	6.0	6.0	3.0					
-1x2-lp1eZf	3.0	3.0	3.0	3.0	5.0				
qF5G70FqURx	5.0	3.0	5.0	6.0					
2a5Ru3JtNe0	3.0	3.0	3.0	5.0					
-Y34L45JR6z	5.0	6.0	3.0	5.0					
B8_T6-8-tCU	5.0	5.0	3.0	8.0					
6qcYDVlVLnK	5.0	8.0	3.0	3.0	6.0				
dqnNW2omZL6	6.0	5.0	6.0						
